trade_id,symbol,strategy_family,outcome,pnl_usd,close_timestamp_et,close_reason,max_tracked_pnl_usd,max_tracked_pips,max_rr_ratio,initial_sl_present,initial_tp_present,oco_placed,position_synced,position_sync_sl_present,trail_candidate_count,trail_current_sl_samples,locked_trail_samples,green_lock_events,trade_stop_update_events,stop_moved_events,any_trailing_or_lock_applied,secondary_failure_class,secondary_failure_detail,source_path
147523,GBP_USD,momentum,LOSS,-40.0,2026-04-13T02:10:45.426280-04:00,oco_sl,-3.5,-0.25,-0.0198,True,True,True,True,True,588,588,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147543,USD_CHF,reversal,LOSS,-50.792,2026-04-13T03:02:32.303174-04:00,oco_sl,7.1853,3.1,0.246,True,True,True,True,True,199,199,0,0,0,0,False,edge_present_but_no_trailing_or_lock,"Trade reached about +$7.19, then closed at $-50.79; no green-lock, stop update, or locked trailing sample was logged.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147561,EUR_USD,reversal,LOSS,-67.5,2026-04-13T03:31:59.443562-04:00,oco_sl,-5.0,-0.15,-0.0119,True,True,True,True,True,154,154,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147561,EUR_USD,reversal,LOSS,-67.5,2026-04-13T03:32:11.088241-04:00,oco_sl,-5.0,-0.15,-0.0119,True,True,True,True,True,154,154,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147569,USD_CAD,reversal,LOSS,-24.8078,2026-04-13T04:02:10.854359-04:00,oco_sl,-1.6402,0.1,0.0079,True,True,True,True,True,337,337,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +0.10 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147589,NZD_USD,legacy,WIN,29.0,2026-04-13T05:58:58.400268-04:00,mid_exit,40.0,9.15,0.7262,True,True,True,True,True,887,887,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147589,NZD_USD,legacy,WIN,29.0,2026-04-13T05:59:00.192418-04:00,mid_exit,40.0,9.15,0.7262,True,True,True,True,True,887,887,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147609,USD_CHF,momentum,LOSS,-5.4308,2026-04-13T06:07:35.155687-04:00,mid_exit,3.1324,1.75,0.1389,True,True,True,True,True,129,129,0,0,0,0,False,small_green_not_enough_for_lock,Trade only reached about +$3.13; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147641,GBP_USD,momentum,LOSS,-9.5,2026-04-13T06:56:52.382716-04:00,mid_exit,-4.25,-0.85,-0.0675,True,True,True,True,True,15,15,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147633,USD_CHF,legacy,LOSS,-3.5159,2026-04-13T06:57:08.958229-04:00,mid_exit,0.6267,1.05,0.0833,True,True,True,True,True,45,45,0,0,0,0,False,small_green_not_enough_for_lock,Trade only reached about +$0.63; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147641,GBP_USD,momentum,LOSS,-9.5,2026-04-13T06:57:09.302833-04:00,mid_exit,-4.25,-0.85,-0.0675,True,True,True,True,True,15,15,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147661,GBP_USD,momentum,LOSS,-103.5,2026-04-13T07:55:15.739102-04:00,oco_sl,-0.75,0.85,0.0675,True,True,True,True,True,30,30,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +0.85 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147667,USD_JPY,momentum,LOSS,-7.2688,2026-04-13T08:34:33.985498-04:00,mid_exit,6.1939,2.8,0.2222,True,True,True,True,True,26,26,0,0,0,0,False,edge_present_but_no_trailing_or_lock,"Trade reached about +$6.19, then closed at $-7.27; no green-lock, stop update, or locked trailing sample was logged.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147675,USD_CHF,legacy,WIN,18.1758,2026-04-13T09:28:14.206638-04:00,mid_exit,38.2474,6.9,0.5476,True,True,True,True,True,68,68,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147687,USD_CHF,momentum,WIN,89.4646,2026-04-13T10:12:55.776893-04:00,profit_harvest_close,91.3498,10.2,0.8095,True,True,True,True,True,18,18,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147701,AUD_USD,momentum,WIN,18.0,2026-04-13T10:24:05.090429-04:00,mid_exit,39.5,8.4,0.6667,True,True,True,True,True,15,15,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147709,USD_CHF,momentum,WIN,82.0447,2026-04-13T10:40:15.373276-04:00,profit_harvest_close,74.4938,8.9,0.7063,True,True,True,True,True,47,47,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147695,EUR_USD,momentum,WIN,66.5,2026-04-13T10:47:27.977129-04:00,profit_harvest_close,63.0,13.15,1.0437,True,True,True,True,True,79,79,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147741,USD_JPY,scalp,LOSS,-5.6911,2026-04-13T11:29:38.507857-04:00,wick_scratch,0.0,0.65,0.0516,True,True,True,True,True,2,2,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +0.65 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147800,USD_CAD,momentum,LOSS,-6.5918,2026-04-13T16:22:07.605368-04:00,mid_exit,-0.5494,0.55,0.0437,True,True,True,True,True,144,144,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +0.55 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147824,USD_CAD,momentum,LOSS,-8.93,2026-04-13T18:27:37.672751-04:00,session_router_exit,-5.0477,-0.25,-0.0198,True,True,True,True,True,191,191,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147816,AUD_USD,momentum,LOSS,-0.53,2026-04-13T18:27:38.108107-04:00,session_router_exit,12.72,3.2,0.254,True,True,True,True,True,191,191,0,0,0,0,False,edge_present_but_no_trailing_or_lock,"Trade reached about +$12.72, then closed at $-0.53; no green-lock, stop update, or locked trailing sample was logged.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147792,GBP_USD,momentum,WIN,19.75,2026-04-13T18:27:38.651162-04:00,session_router_exit,27.0,12.1,0.9603,True,True,True,True,True,392,392,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147788,EUR_USD,momentum,WIN,21.5,2026-04-13T18:27:39.193777-04:00,session_router_exit,31.75,13.6,1.0794,True,True,True,True,True,394,394,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/RBOTZILLA_OANDA_LAB/logs/narration.jsonl
147845,GBP_USD,momentum,LOSS,-4.0,2026-04-14T00:01:38.230936-04:00,session_router_exit,,,,True,True,True,True,True,0,0,0,0,0,0,False,loss_no_trailing_manager_samples,"Loss had SL/TP, but no logged TRAIL_CANDIDATE manager samples.",/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
147857,GBP_USD,trend,LOSS,-4.0,2026-04-14T00:03:48.679557-04:00,session_router_exit,,,,True,True,True,True,True,0,0,0,0,0,0,False,loss_no_trailing_manager_samples,"Loss had SL/TP, but no logged TRAIL_CANDIDATE manager samples.",/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
147869,GBP_USD,momentum_continuation,WIN,35.25,2026-04-14T03:03:50.513554-04:00,profit_harvest_close,31.0,13.45,1.0675,True,True,True,True,True,313,313,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
147873,USD_CAD,momentum,WIN,21.5706,2026-04-14T03:11:56.742718-04:00,mid_exit,28.5888,16.9,1.3413,True,True,True,True,True,335,335,18,3,0,0,True,winner_with_secondary_protection,Winning trade had SL/TP and some trailing or lock evidence.,/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
147897,USD_CHF,momentum_continuation,WIN,56.4867,2026-04-14T03:30:14.410664-04:00,profit_harvest_close,45.183,5.2,0.4127,True,True,True,True,True,29,29,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
147909,GBP_USD,momentum_continuation,WIN,68.88,2026-04-14T05:04:00.600802-04:00,profit_harvest_close,61.5,8.45,0.6706,True,True,True,True,True,208,208,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
147905,USD_CAD,momentum_continuation,WIN,65.8484,2026-04-14T05:09:34.542361-04:00,profit_harvest_close,64.0979,11.85,0.9405,True,True,True,True,True,289,289,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
147921,GBP_USD,momentum_continuation,WIN,67.2,2026-04-14T06:47:56.383938-04:00,profit_harvest_close,62.16,12.35,0.9802,True,True,True,True,True,121,121,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
147925,USD_JPY,momentum,WIN,55.8686,2026-04-14T07:13:44.502022-04:00,mid_exit,57.616,17.25,1.369,True,True,True,True,True,188,188,18,3,0,0,True,winner_with_secondary_protection,Winning trade had SL/TP and some trailing or lock evidence.,/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
147933,USD_CHF,momentum,WIN,3.6157,2026-04-14T07:13:44.744679-04:00,mid_exit,0.7231,0.95,0.0754,True,True,True,True,True,67,67,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
147939,NZD_USD,momentum,LOSS,-11.4,2026-04-14T07:13:44.971854-04:00,mid_exit,-9.69,-0.55,-0.0437,True,True,True,True,True,66,66,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
147964,GBP_USD,momentum_continuation,WIN,85.5,2026-04-14T08:30:08.929782-04:00,profit_harvest_close,58.14,10.75,0.8532,True,True,True,True,True,147,147,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
147972,EUR_USD,momentum,LOSS,-56.0,2026-04-14T11:50:06.783269-04:00,mid_exit,68.32,13.0,1.0317,True,True,True,True,True,697,697,0,0,0,0,False,edge_present_but_no_trailing_or_lock,"Trade reached about +$68.32, then closed at $-56.00; no green-lock, stop update, or locked trailing sample was logged.",/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
147968,USD_CHF,momentum,LOSS,-95.0663,2026-04-14T11:50:06.958179-04:00,oco_sl,61.5684,9.25,0.7341,True,True,True,True,True,713,713,0,0,0,0,False,edge_present_but_no_trailing_or_lock,"Trade reached about +$61.57, then closed at $-95.07; no green-lock, stop update, or locked trailing sample was logged.",/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
148000,USD_JPY,scalp,LOSS,-6.0524,2026-04-14T15:32:56.673876-04:00,wick_scratch,-6.4084,-0.9,-0.0714,True,True,True,True,True,2,2,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
148012,USD_JPY,scalp,LOSS,-3.2045,2026-04-14T15:48:05.076348-04:00,wick_scratch,-3.9166,-0.35,-0.0278,True,True,True,True,True,2,2,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
148024,USD_JPY,scalp,LOSS,-3.0199,2026-04-14T16:05:29.339883-04:00,wick_scratch,-2.5431,-0.9,-0.0714,True,True,True,True,True,1,1,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
148057,USD_CHF,legacy,LOSS,-82.076,2026-04-15T05:02:59.393492-04:00,oco_sl,17.7724,3.65,0.2897,True,True,True,True,True,138,138,0,0,0,0,False,edge_present_but_no_trailing_or_lock,"Trade reached about +$17.77, then closed at $-82.08; no green-lock, stop update, or locked trailing sample was logged.",/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
148049,AUD_USD,momentum,LOSS,-84.0,2026-04-15T05:11:58.956555-04:00,oco_sl,15.0,2.75,0.2183,True,True,True,True,True,265,265,0,0,0,0,False,edge_present_but_no_trailing_or_lock,"Trade reached about +$15.00, then closed at $-84.00; no green-lock, stop update, or locked trailing sample was logged.",/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
148103,AUD_USD,momentum,LOSS,-64.0,2026-04-15T06:28:53.352306-04:00,oco_sl,27.0,6.1,0.4841,True,True,True,True,True,122,122,0,0,0,0,False,edge_present_but_no_trailing_or_lock,"Trade reached about +$27.00, then closed at $-64.00; no green-lock, stop update, or locked trailing sample was logged.",/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
148125,EUR_USD,momentum,LOSS,-63.0,2026-04-15T06:46:50.188557-04:00,oco_sl,-8.5,-0.85,-0.0675,True,True,True,True,True,35,35,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
148183,EUR_USD,legacy,LOSS,-63.0,2026-04-15T08:55:28.357007-04:00,oco_sl,19.5,4.8,0.381,True,True,True,True,True,376,376,0,0,0,0,False,edge_present_but_no_trailing_or_lock,"Trade reached about +$19.50, then closed at $-63.00; no green-lock, stop update, or locked trailing sample was logged.",/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
148113,USD_CHF,legacy,LOSS,-82.7201,2026-04-15T09:30:14.273763-04:00,oco_sl,27.1792,5.1,0.4048,True,True,True,True,True,601,601,0,0,0,0,False,edge_present_but_no_trailing_or_lock,"Trade reached about +$27.18, then closed at $-82.72; no green-lock, stop update, or locked trailing sample was logged.",/home/rfing/READ_ONLY_LEGACY/RBOTZILLA_OANDA_CLEAN__pre_frozen_restore_20260415_094805/logs/narration.jsonl
148251,AUD_USD,momentum,WIN,75.0,2026-04-15T14:50:09.040008-04:00,profit_harvest_close,72.0,10.3,0.8175,True,True,True,True,True,798,798,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/DUAL_BOT_LEGACY/RBOTZILLA_OANDA_CLEAN__legacy_cutover_20260418/logs/narration.jsonl
148275,USD_JPY,scalp,LOSS,-8.5779,2026-04-15T17:57:25.926612-04:00,wick_scratch,-8.5777,-2.35,-0.1865,True,True,True,True,True,2,2,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/DUAL_BOT_LEGACY/RBOTZILLA_OANDA_CLEAN__legacy_cutover_20260418/logs/narration.jsonl
148307,USD_CAD,momentum,WIN,31.0669,2026-04-16T12:14:47.608481-04:00,profit_harvest_close,29.6211,9.2,0.7302,True,True,True,True,True,298,298,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/DUAL_BOT_LEGACY/RBOTZILLA_OANDA_CLEAN__legacy_cutover_20260418/logs/narration.jsonl
148329,USD_JPY,momentum,WIN,28.5986,2026-04-16T12:34:11.964508-04:00,profit_harvest_close,17.4118,5.95,0.4722,True,True,True,True,True,5,5,1,1,0,0,True,winner_with_secondary_protection,Winning trade had SL/TP and some trailing or lock evidence.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/DUAL_BOT_LEGACY/RBOTZILLA_OANDA_CLEAN__legacy_cutover_20260418/logs/narration.jsonl
148299,EUR_USD,momentum,WIN,20.25,2026-04-16T12:34:12.951333-04:00,profit_harvest_close,25.0,10.8,0.8571,True,True,True,True,True,383,383,1,1,0,0,True,winner_with_secondary_protection,Winning trade had SL/TP and some trailing or lock evidence.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/DUAL_BOT_LEGACY/RBOTZILLA_OANDA_CLEAN__legacy_cutover_20260418/logs/narration.jsonl
148321,USD_CHF,momentum,WIN,11.3633,2026-04-16T12:34:36.585539-04:00,mid_exit,15.149,5.55,0.4405,True,True,True,True,True,313,313,1,1,0,0,True,winner_with_secondary_protection,Winning trade had SL/TP and some trailing or lock evidence.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/DUAL_BOT_LEGACY/RBOTZILLA_OANDA_CLEAN__legacy_cutover_20260418/logs/narration.jsonl
148352,USD_JPY,momentum,WIN,6.5277,2026-04-16T13:14:18.329260-04:00,mid_exit,10.2571,4.25,0.3373,True,True,True,True,True,65,65,1,1,0,0,True,winner_with_secondary_protection,Winning trade had SL/TP and some trailing or lock evidence.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/DUAL_BOT_LEGACY/RBOTZILLA_OANDA_CLEAN__legacy_cutover_20260418/logs/narration.jsonl
148357,GBP_USD,momentum,WIN,6.0,2026-04-16T13:59:19.225933-04:00,mid_exit,7.75,4.65,0.369,True,True,True,True,True,134,134,1,1,0,0,True,winner_with_secondary_protection,Winning trade had SL/TP and some trailing or lock evidence.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/DUAL_BOT_LEGACY/RBOTZILLA_OANDA_CLEAN__legacy_cutover_20260418/logs/narration.jsonl
148388,USD_CAD,momentum,WIN,10.4771,2026-04-16T14:37:46.369191-04:00,mid_exit,14.8137,4.85,0.3849,True,True,True,True,True,99,99,13,7,0,0,True,winner_with_secondary_protection,Winning trade had SL/TP and some trailing or lock evidence.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/DUAL_BOT_LEGACY/RBOTZILLA_OANDA_CLEAN__legacy_cutover_20260418/logs/narration.jsonl
148373,NZD_USD,momentum,LOSS,-33.5,2026-04-16T15:10:05.004807-04:00,mid_exit,-0.5,1.0,0.0794,True,True,True,True,True,271,271,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +1.00 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/DUAL_BOT_LEGACY/RBOTZILLA_OANDA_CLEAN__legacy_cutover_20260418/logs/narration.jsonl
148368,USD_JPY,momentum,LOSS,-28.2351,2026-04-16T15:10:05.259978-04:00,mid_exit,5.5936,2.7,0.2143,True,True,True,True,True,297,297,0,0,0,0,False,edge_present_but_no_trailing_or_lock,"Trade reached about +$5.59, then closed at $-28.24; no green-lock, stop update, or locked trailing sample was logged.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/DUAL_BOT_LEGACY/RBOTZILLA_OANDA_CLEAN__legacy_cutover_20260418/logs/narration.jsonl
148378,USD_CHF,momentum,LOSS,-66.4134,2026-04-16T15:10:05.449973-04:00,oco_sl,17.6672,3.65,0.2897,True,True,True,True,True,269,269,0,0,0,0,False,edge_present_but_no_trailing_or_lock,"Trade reached about +$17.67, then closed at $-66.41; no green-lock, stop update, or locked trailing sample was logged.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/DUAL_BOT_LEGACY/RBOTZILLA_OANDA_CLEAN__legacy_cutover_20260418/logs/narration.jsonl
148393,AUD_USD,momentum,LOSS,-20.0,2026-04-16T15:10:05.964604-04:00,mid_exit,0.5,0.85,0.0675,True,True,True,True,True,183,183,0,0,0,0,False,small_green_not_enough_for_lock,Trade only reached about +$0.50; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/DUAL_BOT_LEGACY/RBOTZILLA_OANDA_CLEAN__legacy_cutover_20260418/logs/narration.jsonl
148415,USD_CAD,momentum,LOSS,-2.9489,2026-04-16T15:10:06.250075-04:00,mid_exit,-1.4745,0.7,0.0556,True,True,True,True,True,86,86,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +0.70 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/DUAL_BOT_LEGACY/RBOTZILLA_OANDA_CLEAN__legacy_cutover_20260418/logs/narration.jsonl
148445,USD_CAD,momentum,WIN,8.4944,2026-04-16T23:58:54.401737-04:00,mid_exit,10.3024,6.7,0.5317,True,True,True,True,True,1058,1058,44,8,0,0,True,winner_with_secondary_protection,Winning trade had SL/TP and some trailing or lock evidence.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/DUAL_BOT_LEGACY/RBOTZILLA_OANDA_CLEAN__legacy_cutover_20260418/logs/narration.jsonl
